	Kingdom	Phylum	Class	Order	Family	Genus	ASV	ASVNumber	Keystone
79	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	Paenibacillaceae	Saccharibacillus	99c016f0143cf03a39a619c7ec820dc2	79	NonKeystone
80	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	Anaplasmataceae	Wolbachia	9bd6b38174be13bed4d2888dd7a8839d	80	NonKeystone
81	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Comamonadaceae	Comamonadaceae	9c0de7908dd6ef3d536b42d9e11e0779	81	NonKeystone
82	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	9cca219ac7e1d9722ab63545dc219ecd	82	NonKeystone
83	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	9d30df1c09b60bb791f16b9f769c6335	83	NonKeystone
84	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	Actinomycetaceae	Actinomyces	9ec8c45ceef6ba51add7b3d075ed401c	84	NonKeystone
85	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Rhodanobacteraceae	Luteibacter	9f775e92b88a1437af90dc4a544e7a5f	85	NonKeystone
86	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacteriaceae	Kosakonia	a0901407705992dc213ac509ede97d47	86	NonKeystone
87	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	a0cdaac3322f290d416c8ea4ea1def52	87	NonKeystone
88	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	a4e52ef1c9529b4efd9104901523e6b5	88	NonKeystone
89	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	a76731f2a4d41abe2c39c897417ee5be	89	NonKeystone
90	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	a76e065bdfde0aa883c898ccf5f092fc	90	NonKeystone
91	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	Paenibacillaceae	Paenibacillus	a7d21e941ddf2522b99105532b2869fc	91	NonKeystone
92	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Duganella	a8377fd1db22cfbfa2ceb1d14d392dc2	92	NonKeystone
93	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	a9164d01308501b576afa06256a15b0f	93	NonKeystone
94	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	Amoebophilaceae	Candidatus_Cardinium	aee494ed780deb4f67284bfaaee05229	94	NonKeystone
95	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacterales	Enterobacterales	b15e27a178fee4f4a5b913876e6bcc5c	95	NonKeystone
96	Bacteria	 Actinobacteriota	 Actinobacteria	 Kineosporiales	Kineosporiaceae	Kineococcus	b1dde0ed7ab1f036845b5643cfaa699e	96	NonKeystone
97	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	b2bb30b74779c4f4e86aed4a22ae2fe2	97	NonKeystone
98	Bacteria	 Firmicutes	 Bacilli	 Bacillales	Bacillaceae	Bacillus	b383a0f98e44fe8a7452ebf944105c48	98	NonKeystone
99	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	Halomonadaceae	Kushneria	b4148e68961c4d86b1a7ad42e2f07771	99	NonKeystone
100	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	b4289ab0a9a00034c1fbce477b2c4ded	100	NonKeystone
101	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacterales	Enterobacterales	b5c175ede0ce8b1d2b7fa293fc941f8b	101	NonKeystone
102	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	Hymenobacteraceae	Hymenobacter	b6c83c9dcc47d41e1ea5831f40966169	102	NonKeystone
103	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	Halomonadaceae	Salinicola	b78486a3048e272ffc529ddf55b791a1	103	NonKeystone
104	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	b99fea63cffafc3cfef27cc621caec24	104	NonKeystone
105	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	bb889cfaaae648af8827e288c785278b	105	NonKeystone
106	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	bcba47620c299fd34809f143e3d26dff	106	NonKeystone
107	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	bdfdf25d87c397a044e59426b8f37101	107	NonKeystone
108	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	Halomonadaceae	Cobetia	bf10e51940dbdbe72b5eec0d106e06c7	108	NonKeystone
109	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	c06ccd1f7d57566ef669942328b1a946	109	NonKeystone
110	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	c2a787cf867ebfdce216002bcc8a94e1	110	NonKeystone
111	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Xanthomonadaceae	Xanthomonas	c2d5b1fe7e78d3d6f19b77c071c5c0f8	111	NonKeystone
112	Bacteria	 Actinobacteriota	 Actinobacteria	 Kineosporiales	Kineosporiaceae	Kineococcus	c959242321749237c9361696a94b439f	112	NonKeystone
113	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	ca6c2b3b469c08212142e8821c65882a	113	NonKeystone
114	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Novosphingobium	cb260f52019681ea39d103cb679a8ff5	114	NonKeystone
115	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Comamonadaceae	Comamonadaceae	cc2915b764b53d86be9c17337954ba02	115	NonKeystone
116	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	cc761daf51f27c423da57f3f1f0ff5cc	116	NonKeystone
117	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	Paenibacillaceae	Saccharibacillus	ce1efcee5150e76f573976d596503da9	117	NonKeystone
118	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	d0ec34dbfb350b13b941d51df55d392e	118	NonKeystone
119	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Moraxellaceae	Acinetobacter	d15bc449222795a9ff230013aa633686	119	NonKeystone
120	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Comamonadaceae	Delftia	d32e579b3ae7b2aae8d5bf9f027c29af	120	NonKeystone
121	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	d48739498abe9b35ba4c24b7f1cdf7c3	121	NonKeystone
122	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	Corynebacteriaceae	Corynebacterium	d56218023269c95d871ef294d8a2fff9	122	NonKeystone
123	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Curtobacterium	d66072bb4e903a9c1a95728d29427410	123	NonKeystone
124	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	Halomonadaceae	Salinicola	daf30703461441996a5931a4858fc53e	124	NonKeystone
125	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	e0f50c5adf537a0a3a63e61720b38ed5	125	NonKeystone
126	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	e1c7d97fe13e9127d225d76a1feb8c78	126	NonKeystone
127	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	e3f299a4683dc6edb6ed01b5a58e7c05	127	NonKeystone
128	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	e4304c9496921fcf8a88c1ef30dfd0eb	128	NonKeystone
129	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	e57c5df6a9b3b982472e7754ed31f313	129	NonKeystone
130	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	Weeksellaceae	Chryseobacterium	e61a7bc42a30f0ca4f170b5e3f6cad0c	130	NonKeystone
131	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	eae880eaa9c99650e399d9b4eb5dd3b0	131	NonKeystone
132	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	eba674ab668a2e0b6589491ea4ebeb55	132	NonKeystone
133	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Duganella	f37fc1dccfeba0004cbeb4f1ad6083c6	133	NonKeystone
134	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	f48cbba2fe7a2cba3df1c5bcffc1fa83	134	NonKeystone
135	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	Halomonadaceae	Kushneria	f718c1a342e852e91c9bb983501d9df2	135	NonKeystone
136	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	f8aeec3c1ff0f4e7e1c829e4db0618d9	136	NonKeystone
137	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	fdafff704e28bdd501d460ebf6eebf70	137	NonKeystone
138	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	00ced32aa98362b738d91a3eb9bd195a	138	NonKeystone
139	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	029e3660a38e2341d1b6316aa02e3ed6	139	NonKeystone
140	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	03678aa3d4cace05b801bfcf81313fb3	140	NonKeystone
141	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	0455e2218a39842cfb50da8120ba23b8	141	NonKeystone
142	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	045cb2d77f1d7c4386c2cb50a0c196a7	142	NonKeystone
143	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	0462035e2c4ff1b7a9404146ecae7a7b	143	NonKeystone
144	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	047225d25e2f696d3505c94192de33ec	144	NonKeystone
145	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	050e2c7ed6f1586882ad0656a5dd2fe6	145	NonKeystone
146	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	05d6331908d55442d11cf0a203d4b757	146	Keystone
147	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	09046ed86ee55f052656d1e34b1d2217	147	NonKeystone
148	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	0908cda00e89f73be7a77ccd53167e3a	148	NonKeystone
149	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	0989f2ca6a943c58dad977967f51adf8	149	NonKeystone
150	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	0ab5489f0e7c2f9c1c3458541cf79ed7	150	NonKeystone
151	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	0b4b984b47ef82552ff10132e3410e8f	151	NonKeystone
152	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	0b7c94172996da0d467eb4852bc4dae6	152	NonKeystone
153	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	0c21d9eaff6f563accd80694a10de483	153	NonKeystone
154	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	0e46336d5196093f7335059bd13efafd	154	NonKeystone
155	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriaceae	0ebc508ba9b79a722fdabb784c1baabc	155	NonKeystone
156	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	0f6a3fd441bcd9c552879d613b557155	156	NonKeystone
157	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	0fe672eceaca4ab22c9bf7dd5235f06e	157	NonKeystone
158	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	1084886ff172baf18a2538a9f35d096f	158	NonKeystone
159	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	10e50142ba26df8929e576aad6c0ccd8	159	NonKeystone
160	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	12f7c98f754d3b9c36fad3d0af1f24f0	160	NonKeystone
161	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	1422a32cf49e6e42057293a271d9633d	161	NonKeystone
162	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	156887d13d86644b9ef23d7c66e5da8a	162	NonKeystone
163	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	16f107dc0d49cf29491cb6725e4851b0	163	NonKeystone
164	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	17ea5629533bd406c5802a4950af05c9	164	NonKeystone
165	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	183bd70636858654a9dfd564a83358a2	165	NonKeystone
166	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	184a28d8ee3118f0e6043afdb83eb3ef	166	NonKeystone
167	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	18877c0c15303c89dfa9e8ac1c3aa072	167	NonKeystone
168	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	19674996b480a65aeb51985dd046e911	168	NonKeystone
169	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	1a19ffe1741ca3e0563a468ca3b6afe9	169	NonKeystone
170	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Curvibasidium	1aba95c7856c2b20424424b195d87741	170	NonKeystone
171	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	1b2dc5dc65c33fd6cdb594ed1c676153	171	NonKeystone
172	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	1b77d3c27056146b833598b306411280	172	NonKeystone
173	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	1db306834470434bb96f2624b6f34aec	173	NonKeystone
174	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	1df0760bc4ef232cadd42d8bdef31d8f	174	NonKeystone
175	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	1f2950083814b92ae23e3ac27aa2e982	175	NonKeystone
176	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	1f3b0f533e0f197bf86f65104af49bba	176	NonKeystone
177	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	20986e13ab3ab770d668b794e84fd4ec	177	NonKeystone
178	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	2166186fb4bd4c395a3515872f995fce	178	Keystone
179	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	22c9b9fa554654327c2006cf374d60f8	179	NonKeystone
180	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthales	Diaporthales	23f0b9b8154e1026882627bea3b13f02	180	NonKeystone
181	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	23f38ce51a7a86c4cd7175130a4cf42f	181	NonKeystone
182	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	24c56ea2e4ad333c822cbbd660dab67c	182	NonKeystone
183	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	250cd9c9c7f960ddce657b2de156468b	183	NonKeystone
184	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	2877516c37cc575baefec02584cda5bf	184	NonKeystone
185	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	2942009a42702561ada4aa01db57f1ff	185	NonKeystone
186	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Neopestalotiopsis	295a01a25ce430ee802dc00c5a8c71bd	186	NonKeystone
187	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	29b1f4c87d1f81a309852fb037d4c9a7	187	NonKeystone
188	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	29eeeb16295c19dbeae08ebf65f4e987	188	NonKeystone
189	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Shiraia	2a3ba4c48e98d1f9cc9c34627fa7133d	189	NonKeystone
190	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	2a95d3a41f92ca614c0081f296336fa1	190	NonKeystone
191	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	2ab42eb12a06f90e62f4270fbd96570f	191	NonKeystone
192	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	2adb2ed5be0674d62daf903fe7c340bc	192	NonKeystone
193	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	2af158bfcf861d69dfaf69e5cdb30950	193	NonKeystone
194	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	2bddab56f900e45facee7de3f76dff17	194	NonKeystone
195	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	2c3578b7eeae4324b1d37303678aa092	195	NonKeystone
196	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	2e3b560b218947fa987b26d210ae37f5	196	NonKeystone
197	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	2f463f71553c5114b781b186e513e390	197	NonKeystone
198	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	303e9ab3e4d83037ad04ac4dc6ac3750	198	Keystone
199	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	304ed6295291b055304b934aab680270	199	NonKeystone
200	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales	Capnodiales	33366dfc8034a4744d5b86e53b34681a	200	NonKeystone
201	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	34dea4a8bf34c07d274a4efa8716401e	201	NonKeystone
202	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	352d386293a59777de3e3e6a91f58466	202	NonKeystone
203	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	357883541cc45e959a8ccc8736443c76	203	NonKeystone
204	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	37bcedd6d0d7563896b89abfcbf09e03	204	NonKeystone
205	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	37c73dfb5fea68b21956a9cd29e57688	205	NonKeystone
206	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	37ed78c1fcd2067c940303f6c6e19bf6	206	NonKeystone
207	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	380bd95b31e3f6a426beb34b786310cc	207	NonKeystone
208	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	387156c278ec3ea582e60e34a2bbd40c	208	NonKeystone
209	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	38c659bf071173b846ae2c1a916370d6	209	NonKeystone
210	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	3950057cf81423023446b5dec6aa21f8	210	NonKeystone
211	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	3a0771100aea891eae2aa4389f26e54b	211	NonKeystone
212	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Semifissispora	3a87a52bce68296bd2f703f792ac6edd	212	NonKeystone
213	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	3acbf9b33248c0a1acf867477a455629	213	NonKeystone
214	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Didymosphaeriaceae	3aeb36b88ea6418a7e3c6422cc16c95f	214	NonKeystone
215	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	3c64c570a53a436ca0372c6d637cc52f	215	NonKeystone
216	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	3d9cf4630681c78c1bd6362ab8fcfc45	216	NonKeystone
217	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	3ec91b1e27aab6fcc891d8102720eb6a	217	NonKeystone
218	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	3f1913b25f6ccc032a7335dd0048707c	218	NonKeystone
219	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Shiraia	3f2b85c2d55d40c3652d6ab042e2a7ff	219	NonKeystone
220	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	40d1e1bbd0f5cd0312feff34b9cc2673	220	NonKeystone
221	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthe	41103c7f11b03416f3eb52bc47ccec17	221	NonKeystone
222	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	4297d872e26fb5707dbb9a94b6d7c1c6	222	NonKeystone
223	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	43f1033576a67b7fab36279132f55657	223	NonKeystone
224	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	44243f27d1d7769e08c3a1c8f52c0157	224	NonKeystone
225	Fungi	Ascomycota	Sordariomycetes	Xylariales	Bartaliniaceae	Bartalinia	4435b9b859268c6bc83348c6d013a1eb	225	NonKeystone
226	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	44feaceb266a8c9c7d7462d9f3ffd6b2	226	NonKeystone
227	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	450a8c7b9faeaad9001695c1d9b0b771	227	NonKeystone
228	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	467ff1e31d4dcaf12599fef747de094e	228	NonKeystone
229	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	46880d8c22e57c0a977617044710085e	229	NonKeystone
