	Kingdom	Phylum	Class	Order	Family	Genus	ASV	ASVNumber	Keystone
450	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	c92d481c3f8ce88e480eb4d2a2379f8e	450	NonKeystone
451	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	c95fe05d102bc20672e553f7db6aafa6	451	NonKeystone
452	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	c997cda649cbd50004ee1101ef9b4ec9	452	NonKeystone
453	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	ca5dbe655438b249d51eb24dec7355e8	453	NonKeystone
454	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	cb526ec25a2c1d96c437fd3845155c78	454	NonKeystone
455	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	cc793ad1054dc3130f0a4fe58a0461e5	455	NonKeystone
456	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	cca54f9cae9ecb4a1fc62bc5ea92e8f6	456	NonKeystone
457	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	ccd4780ec438e2bafad794ca188d894b	457	NonKeystone
458	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	cd00c95f9ac8308184740839c57299b8	458	NonKeystone
459	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces	cd8e815b239c530f7127a8aeb11d0339	459	NonKeystone
460	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	ce180158c2b5a8ae73ffb1a2aed874b2	460	NonKeystone
461	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	ceacd6f09ca1dde3a2442e5d5c267a85	461	NonKeystone
462	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	cf95d833761d2bbd135c2c117335e7fc	462	NonKeystone
463	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	d06a42e36b79d698d06b75a68215cdd1	463	NonKeystone
464	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	d1c15496f06ee588dc4d207de8a286ed	464	NonKeystone
465	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	d2c55ee3552a78921c21f00030d2cda6	465	NonKeystone
466	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	d3b6d627f63463264786cf9afff3f480	466	NonKeystone
467	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	d6c978e6c2730659cb3432fd4da8972e	467	NonKeystone
468	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Tremateia	d6df87e94ae758e1d668a58cf8f1470a	468	NonKeystone
469	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Teratosphaeriaceae	d7397d745a2d293877bea9a1c8d6e7fe	469	NonKeystone
470	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	d82a98aa4d54caf02f8f46c6d9309fd0	470	NonKeystone
471	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Hormonema	d8dfc78f8da44d49ed90b1ab9b0da839	471	NonKeystone
472	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	da3c8f0d61f94fa4ca2237cce2a3d18e	472	NonKeystone
473	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	da76d61a41610d7a3a6360e2cd6b11d3	473	NonKeystone
474	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	db090870d049b2738845518cb2d14fee	474	NonKeystone
