	Kingdom	Phylum	Class	Order	Family	Genus	ASV	ASVNumber
440	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Harknessiaceae	Harknessia	f541f001d4b5a0a026a96fbbeb36c261	440
441	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	f5ae05d03c9938746af4063e03b3c438	441
442	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	f709ea66d4b6e456a8aca9cb20952194	442
443	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostomataceae	f7255a1a6532c3fc27007eacf057a17b	443
444	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	f78cd9c16b8fb52115d52532e47e447d	444
445	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Dinemasporium	f8bf73d5b5ab2c5c9f53617a72f005bd	445
446	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	f9f62d3acc05b22a721a1a6345e81c17	446
447	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales	Xylariales	fbbec5f6d911148ed9f80f60b252e922	447
448	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	fbc517aa7e70bd7dfc5dab38fce065ab	448
449	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	fcf701bec0b37d26eaca01060609c805	449
450	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Curvibasidium	febd450ab30b5f673daf41061825cbbd	450
451	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	fed3dd4219cc1248affca214e65fed6a	451
452	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	ff215542ae0f3183455d6aeaf51548f0	452
