	Kingdom	Phylum	Class	Order	Family	Genus	ASV	ASVNumber	Keystone
38	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Granulicella	25accfe37f8319e0ca7f0ba2b1eae49b	38	NonKeystone
39	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	2653f9a6e90d957c951070035e6edeea	39	NonKeystone
40	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Novosphingobium	26f173c04574871aba8876838e2d9e61	40	NonKeystone
41	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	Frankiaceae	Jatrophihabitans	2717d8b813ca6cefbe2390797ba22406	41	NonKeystone
42	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	Mycobacteriaceae	Mycobacterium	29115e7bd8ef43044853d0193cf6f622	42	NonKeystone
43	Bacteria	 Actinobacteriota	 Actinobacteria	 Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	2a39f0b75d31d00b3136b2edbe82962e	43	NonKeystone
44	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	2a511cfb2510165bc71b9180b66a341d	44	NonKeystone
45	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Bryocella	2b069b8c0bd7570d283fd4a7cbaaa009	45	NonKeystone
46	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	2ce51ab5705511b8e7183ada66c3aec1	46	NonKeystone
47	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	2e32a0610d3bb415126655fbc793b655	47	NonKeystone
48	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	2e469ff37bbbb0fdc480509488c304e8	48	NonKeystone
49	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Acidobacteriaceae_(Subgroup_1)	3036176320d4d0ee104f8d7194c156f5	49	NonKeystone
50	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	314d0cab526ff70285ade6b1d723960d	50	NonKeystone
51	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidiphilium	3190fe40f7f9a7801d2a5df2d9ed5456	51	NonKeystone
52	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Elsterales	Elsterales	Elsterales	31e15e64c03b448bc198a28b085a813a	52	NonKeystone
53	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Acidipila	33d9b7db5af91dfb99f537839576474d	53	Keystone
54	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	3544be2f4726b9c5d9ebdce8bbaeac85	54	NonKeystone
55	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	364aaf40017c2c05ed9796ad133f2466	55	NonKeystone
56	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	Caulobacteraceae	Caulobacteraceae	37ceb1ef59703bf6ff6eb686d0dc2dd7	56	NonKeystone
57	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacteriaceae	Enterobacteriaceae	37f60e1f5a72f3aa23ee073f1d36cab2	57	NonKeystone
58	Bacteria	 Myxococcota	 Myxococcia	 Myxococcales	Myxococcaceae	P3OB-42	3852b84e1a23a96a50c609e231a86975	58	NonKeystone
59	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	38badd0ca00ca10abc4203f5d126e954	59	NonKeystone
60	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidocella	38f00d1309a0f4feb0d7abbb06eef61f	60	NonKeystone
61	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Bryocella	38ff6a0d927575e1d4dfc646197d5eac	61	NonKeystone
62	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Endobacter	3acaee762e1f8b3e3224512f0e0ad665	62	NonKeystone
63	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacterales	Enterobacterales	3b94c19ef326eea0918e1c3d244c999c	63	NonKeystone
64	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	3ba26513f409dbfc2b47d03f42467ae2	64	NonKeystone
65	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	3d6657976bda6c0d850dbfa521a84263	65	NonKeystone
66	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiales	Rhizobiales	3d9bec2092505c7c2e01c8a259688978	66	NonKeystone
67	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	3e7e79afb6b6c4c37d06edb97bc7f4fa	67	NonKeystone
68	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidiphilium	3ed951541332faca1b97c89ff133ab80	68	NonKeystone
69	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Elsterales	Elsterales	Elsterales	3f244f2fef8733ededd3f6fa20cfee38	69	NonKeystone
70	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	Solirubrobacteraceae	Conexibacter	3f8e0a9db9a3c44a412c1d1bda565f00	70	NonKeystone
71	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	425b3de5cbbcbc02c44d73d37d9cf553	71	NonKeystone
72	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	428e4a80a1e14a59d72810a32f62f434	72	NonKeystone
73	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	429ba772af71aa8c45b692cda0c6ea6d	73	NonKeystone
74	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Psychroglaciecola	43cd33cd152a0aa07508cc492d2f30e2	74	NonKeystone
75	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Microbacteriaceae	453cf07d3e96e304f23fbde7b355fe70	75	NonKeystone
76	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	4686f2ac79f3af2859a40b22a9ef5022	76	NonKeystone
77	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Rhodanobacteraceae	Luteibacter	46edd9a681a1c394007859666f76d477	77	NonKeystone
78	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidiphilium	47dee9fa450249113faf1152a35dedaf	78	NonKeystone
79	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	Caulobacteraceae	Caulobacteraceae	4834fd77759f94d013acef88aaa15b7e	79	NonKeystone
80	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Rhodanobacteraceae	Luteibacter	483ea501739bd265b9b006c94db95856	80	NonKeystone
81	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	Caulobacteraceae	Caulobacteraceae	4862c1f3a433255398a6d3c1db6f12c5	81	NonKeystone
82	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	Amoebophilaceae	Candidatus_Cardinium	49543652ce5c14740218e67e9697a454	82	NonKeystone
83	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Curtobacterium	497a26126c9e726c768bdec79e8c4e9b	83	NonKeystone
84	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	49d8f4e446bb10870a476d20bd1d053d	84	NonKeystone
85	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidocella	4a69538dcc50afc0e15ead161031f5c1	85	NonKeystone
86	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacterales	 Solirubrobacterales	4bab56dcb81e254394c6cea4483b60a4	86	NonKeystone
87	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	4df385038da1d076640b7c8749be4ae7	87	NonKeystone
88	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	4e5da964c0fcac4dc19ea8b1440e9794	88	NonKeystone
89	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	Solirubrobacteraceae	Conexibacter	4f2ecb7ec004400d264af5a8be50661b	89	NonKeystone
90	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Methylocella	5150277153eb0c057c50f0d9d5eee466	90	NonKeystone
91	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)		539a3deadbee2e58b2b6e05ceabbc0a0	91	NonKeystone
92	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Oxalobacteraceae	540e04eb50350920063f25b701d7308d	92	NonKeystone
93	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Psychroglaciecola	5464b890bc8886e24432241fbd063406	93	NonKeystone
94	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	Halomonadaceae	Salinicola	5555e862ed1dcf639063369c6bdde87f	94	NonKeystone
95	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	5673ae66819e3bdbbc09461e4959159e	95	NonKeystone
96	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	57686b2d11949f7ab41a784aeaaf87e6	96	NonKeystone
97	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Bryocella	58c4d272ea13fd4e45c5f043eeec40af	97	NonKeystone
98	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Amnibacterium	59d6aa8f54d0463b13791968e0c53613	98	NonKeystone
99	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Bryocella	5bf0979a9be7746e353d7f689fb5959b	99	NonKeystone
100	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	5c66ae04c7a895e9b529fee4b7002e37	100	NonKeystone
101	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Methylocystis	5d6dba63d6f7a2e4e4ab8cfddd97c082	101	NonKeystone
102	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	5e52ed2e74cad7d83f06317b023673e9	102	NonKeystone
103	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Curtobacterium	60a8843517f35173407a9d146488e1ac	103	NonKeystone
104	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Erwinia	6110f28a1de867a9983a8a28ecf4e533	104	NonKeystone
105	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	65bb8d6910140d33f7e4afae5ed4331f	105	NonKeystone
106	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	6658bf5f4046896bfa595c0ce549115e	106	NonKeystone
107	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	668d13ade1d2ba08a730710582d1f2d2	107	NonKeystone
108	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	Caulobacteraceae	Caulobacteraceae	66bd946c2bf0670e6faa4b5231689abf	108	NonKeystone
109	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	68c40e7013bf0928b0da2fd48cda42be	109	NonKeystone
110	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	69b6a54a0c02997fc748955e6a86a2d4	110	NonKeystone
111	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Novosphingobium	6bc9e2b1cfc33fd35567b67ef1b1476c	111	NonKeystone
112	Bacteria	 Actinobacteriota	 Actinobacteria	 Kineosporiales	Kineosporiaceae	Quadrisphaera	6bf93d6f84bd9ee0611de7c927d5b508	112	NonKeystone
113	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	6c1925e7339eabbe1eee74b20d15bb86	113	NonKeystone
114	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidisoma	6e3fd65efb52c9babdf1b1ac62aec2c9	114	NonKeystone
115	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidisoma	6ec93155a0abc4b1bf2806e1e2e83307	115	NonKeystone
116	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidicaldus	6efd44ff8440ef981f2aa57f5c276b07	116	NonKeystone
117	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Bryocella	6f111d6b8889c19a88cab3a76b886a20	117	NonKeystone
118	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	6f7fdad1419595b3bb1e5ceda289402b	118	NonKeystone
119	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	703bd263637bdfbaba723493847760cd	119	NonKeystone
120	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	715d06a2a8c5351f637685e3aa46d866	120	NonKeystone
121	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	71d45b222346642fda891a67899f747b	121	NonKeystone
122	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	73eb8fa8648db35bd2f286bbbe6791da	122	NonKeystone
123	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Microbacteriaceae	745c39aae97a50b799a5a46e126d8c9c	123	NonKeystone
124	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Xanthomonadaceae	Xanthomonadaceae	75cfc53ad43494005052731091688e9b	124	NonKeystone
125	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Acidipila	76566c5c59d91344308b7d40d21bb19f	125	NonKeystone
126	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	77c89c7de11ac56c0f4b45b025a94d92	126	NonKeystone
127	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Labraceae	Labrys	78d965a900ff7e19d546b879c9b0bf12	127	NonKeystone
128	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	79130dc042750f2f6913042370b07871	128	NonKeystone
129	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidiphilium	7999c4176c2b58106fd2b850897f6098	129	NonKeystone
130	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	7b3fd798bc4d1a3b51cd9055f7ae1ce7	130	NonKeystone
131	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidisoma	7e1b97c3d332d4a21cc595f61743b5f1	131	NonKeystone
132	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidisoma	7e2ec3d305fd9eff3eb928becc99b2e9	132	NonKeystone
133	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	7eace0a73c2a97c399aa3b2fd1a4dcdd	133	NonKeystone
134	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Pectobacteriaceae	Sodalis	81ecca172a19340211f47f46b2f7ba65	134	NonKeystone
135	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Novosphingobium	8237ae30a8c75c8ed6907cae3fb347d7	135	NonKeystone
136	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Yersiniaceae	Serratia	82dece6e35540738ba450a0c3a90b5a0	136	NonKeystone
137	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Bryocella	846671ab1d4e8b9971a7c9d4ec749cae	137	NonKeystone
138	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Novosphingobium	857c497f2641fa74507dadcc47888966	138	NonKeystone
139	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	86410bb643b8021eff831a8a11355823	139	NonKeystone
140	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Methylocella	8682fba77fd70ed47be31b4dcb8cae86	140	NonKeystone
141	Bacteria	 Actinobacteriota	 Actinobacteria	 Micromonosporales	Micromonosporaceae	Micromonospora	86c05a0835657e04a27773e3adc41589	141	NonKeystone
142	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Granulicella	8799545e4f02b51ebc2b9ea302d8af4a	142	NonKeystone
143	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	Enterococcaceae	Enterococcus	87ace68671b521fa779b33d5fcf2b782	143	NonKeystone
144	Bacteria	 Actinobacteriota	 Actinobacteria	 Streptomycetales	Streptomycetaceae	Streptomyces	884726d2c6c673f65a53b9e1ced78005	144	NonKeystone
145	Bacteria	 Actinobacteriota	 Actinobacteria	 Streptomycetales	Streptomycetaceae	Streptomyces	889f1bc31887efea2354ba099342a203	145	NonKeystone
146	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacterales	Enterobacterales	8d5768da1f2ef279ce3d6fc0d2a53180	146	NonKeystone
147	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	8df2b2e6c1cb64bd18b81d5bae7f0898	147	NonKeystone
148	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	9008764305469acb079f239b4f29a8f0	148	NonKeystone
149	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	90191597459e307ec25618c20b93ada6	149	NonKeystone
150	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidiphilium	90abd727c9199a3dd21e3c38b3dff0c3	150	NonKeystone
151	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	Frankiaceae	Jatrophihabitans	90b0a4254892f39d4c2d1d5556a61a52	151	NonKeystone
152	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	90f44084459949dd4fd965e1fc355026	152	NonKeystone
153	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	913b41de2d1b26b57c95a2eca092c1b9	153	NonKeystone
154	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	Caulobacteraceae	Caulobacteraceae	9252f4dadb9cb0691fe8be7219ac2790	154	NonKeystone
155	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacterales	Enterobacterales	9290bf71801644ad69fa09e2d3051852	155	Keystone
156	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	Chitinophagaceae	Chitinophaga	930202ca12a651c140ed1c8abe5c585a	156	NonKeystone
157	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Elsterales	Elsterales	Elsterales	931552926c733915e6b32064c37ac687	157	NonKeystone
158	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	Anaplasmataceae	Wolbachia	93f61787664593731f15da99603d49ed	158	NonKeystone
159	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	95094ceb65dfe8312da0b48eccfacede	159	NonKeystone
160	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	96c8dd28720e566b7766fe261b2cbcd5	160	NonKeystone
161	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	9836f999b9346c340d6190675a1d4687	161	NonKeystone
162	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	986106448b7833fc67b6c094c1635531	162	NonKeystone
163	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	98f53519513214e968c569829a1471bb	163	NonKeystone
164	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	9914784b1470f7d2d4116d75c6afce03	164	NonKeystone
165	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Microbacteriaceae	997f0249b100da576e71770c55666efb	165	Keystone
166	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	Solirubrobacteraceae	Conexibacter	9a5f21ba8d9dc4e91ca00dc97ac09ae6	166	NonKeystone
167	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Comamonadaceae	Comamonadaceae	9c0de7908dd6ef3d536b42d9e11e0779	167	NonKeystone
168	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	9c4a605f83d83cbe8c3e6db438830fb7	168	Keystone
169	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Cellulomonadaceae	Cellulomonas	9cfb89b1a4f17a815dd1c36557343fde	169	Keystone
170	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	9d30df1c09b60bb791f16b9f769c6335	170	NonKeystone
171	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Granulicella	9d9d6439281f3830850d6bfebc013818	171	NonKeystone
172	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidiphilium	9da23eaf1c48813a2b7c04d9b43ceb74	172	NonKeystone
173	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	9de96b4c243f10a838c98e00e0be30be	173	NonKeystone
174	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Rhodanobacteraceae	Luteibacter	9f775e92b88a1437af90dc4a544e7a5f	174	NonKeystone
175	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacteriaceae	Kosakonia	a0901407705992dc213ac509ede97d47	175	NonKeystone
176	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	a2a98efd279349473bb2858de14d295f	176	NonKeystone
177	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidisoma	a4b7fab58f3a2b9ee4626f9662a0712c	177	NonKeystone
178	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	a4bdc7ac623bd61af36a78c9b156dcea	178	Keystone
179	Bacteria	 Actinobacteriota	 Actinobacteria	 Streptomycetales	Streptomycetaceae	Streptomyces	a4d0c75ed2fb0119581ecde7127d35c3	179	NonKeystone
180	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acidocella	a533b9b716f2bf7a964b541b140e4003	180	NonKeystone
181	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	Caulobacteraceae	Brevundimonas	a537d8bab85c83b0e74c73c55790324b	181	NonKeystone
182	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Endobacter	a6bcc085d69c1159fbcbc0fd3925e7cf	182	NonKeystone
183	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	a76731f2a4d41abe2c39c897417ee5be	183	NonKeystone
184	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	a9164d01308501b576afa06256a15b0f	184	NonKeystone
185	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	a9798bc65e9044a416f0544d8e1a42ef	185	NonKeystone
186	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Hephaestia	a9b1e9953e7ba141ef33808485cedebb	186	NonKeystone
187	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	a9d356a404df17e77a532dbd22787d70	187	NonKeystone
188	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Devosiaceae	Devosiaceae	aa6972ccc566f0de70e4d76e0ab18026	188	NonKeystone
189	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	aaba3dd94dabdfec07aafc307b57d19d	189	NonKeystone
190	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	abceb2fff2614b339cc6fb3d95992657	190	NonKeystone
191	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	Caulobacteraceae	Caulobacteraceae	ae04dca2a07ec1aa560e836bc399ea57	191	NonKeystone
192	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacterales	Enterobacterales	aee9f354c80ca7baa872c3da2fe462c2	192	NonKeystone
193	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	af6dae6d1cfbd2b67ba39e01196dc488	193	NonKeystone
